trade_date,ts_code,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
2010-02-12,000001.SZ,22.45,0.6442,0.7289,0.84,113.5391,74.6067,3.6523,4.8037,4.6835,0.0,,310543.3762,292411.4263,258459.8097,6971698.7957,6564636.5204
2010-02-22,000001.SZ,22.1,0.5669,0.6414,0.8,111.769,73.4436,3.5954,4.7288,4.6105,0.0,,310543.3762,292411.4263,258459.8097,6863008.614,6462292.5212
2010-02-23,000001.SZ,21.55,0.8132,0.92,1.19,108.9874,71.6158,3.5059,4.6111,4.4957,0.0,,310543.3762,292411.4263,258459.8097,6692209.7571,6301466.2368
2010-02-24,000001.SZ,21.71,0.7916,0.8956,1.18,109.7966,72.1475,3.5319,4.6454,4.5291,0.0,,310543.3762,292411.4263,258459.8097,6741896.6973,6348252.065
2010-02-25,000001.SZ,22.15,1.1897,1.346,1.81,112.0219,73.6097,3.6035,4.7395,4.6209,0.0,,310543.3762,292411.4263,258459.8097,6878535.7828,6476913.0925
2010-02-26,000001.SZ,22.45,1.5397,1.7419,1.92,113.5391,74.6067,3.6523,4.8037,4.6835,0.0,,310543.3762,292411.4263,258459.8097,6971698.7957,6564636.5204
2010-03-02,000001.SZ,23.11,2.3414,2.649,2.39,116.877,76.8,3.7597,4.9449,4.8212,0.0,,310543.3762,292411.4263,258459.8097,7176657.424,6757628.0618
2010-03-03,000001.SZ,23.3,0.9716,1.0992,0.73,117.8379,77.4315,3.7906,4.9856,4.8608,0.0,,310543.3762,292411.4263,258459.8097,7235660.6655,6813186.2328
2010-03-04,000001.SZ,23.1,1.287,1.456,0.94,116.8264,76.7668,3.7581,4.9428,4.8191,0.0,,310543.3762,292411.4263,258459.8097,7173551.9902,6754703.9475
2010-03-05,000001.SZ,23.27,0.9981,1.1292,0.68,117.6862,77.3318,3.7857,4.9792,4.8546,0.0,,310543.3762,292411.4263,258459.8097,7226344.3642,6804413.89
2010-03-08,000001.SZ,23.85,1.5083,1.7065,1.06,120.6195,79.2592,3.8801,5.1033,4.9756,0.0,,310543.3762,292411.4263,258459.8097,7406459.5224,6974012.5173
2010-03-09,000001.SZ,23.82,1.3486,1.5258,0.95,120.4678,79.1595,3.8752,5.0969,4.9693,0.0,,310543.3762,292411.4263,258459.8097,7397143.2211,6965240.1745
2010-03-10,000001.SZ,23.4,0.7218,0.8166,0.59,118.3437,77.7638,3.8069,5.007,4.8817,0.0,,310543.3762,292411.4263,258459.8097,7266715.0031,6842427.3754
2010-03-11,000001.SZ,23.66,0.8249,0.9333,0.7,119.6586,78.6278,3.8492,5.0626,4.9359,0.0,,310543.3762,292411.4263,258459.8097,7347456.2809,6918454.3463
2010-03-12,000001.SZ,22.92,0.9681,1.0951,0.9,14.1484,14.1484,3.4772,4.7092,4.7092,0.0,,310543.3762,292411.4263,258495.5536,7117654.1825,6702069.8908
2010-03-15,000001.SZ,22.39,0.6467,0.7315,0.6,13.8212,13.8212,3.3968,4.6003,4.6003,0.0,,310543.3762,292411.4263,258495.5536,6953066.1931,6547091.8349
2010-03-16,000001.SZ,22.55,0.6732,0.7615,0.75,13.92,13.92,3.421,4.6332,4.6332,0.0,,310543.3762,292411.4263,258495.5536,7002753.1333,6593877.6631
2010-03-17,000001.SZ,23.19,0.6595,0.7461,0.86,14.315,14.315,3.5181,4.7646,4.7646,0.0,,310543.3762,292411.4263,258495.5536,7201500.8941,6781020.9759
2010-03-18,000001.SZ,23.05,0.746,0.8439,0.99,14.2286,14.2286,3.4969,4.7359,4.7359,0.0,,310543.3762,292411.4263,258495.5536,7158024.8214,6740083.3762
2010-03-19,000001.SZ,23.04,0.604,0.6832,0.82,14.2224,14.2224,3.4954,4.7338,4.7338,0.0,,310543.3762,292411.4263,258495.5536,7154919.3876,6737159.262
2010-03-22,000001.SZ,23.15,0.6677,0.7554,1.0,14.2903,14.2903,3.5121,4.7564,4.7564,0.0,,310543.3762,292411.4263,258495.5536,7189079.159,6769324.5188
2010-03-23,000001.SZ,22.83,0.5449,0.6164,0.81,14.0928,14.0928,3.4635,4.6907,4.6907,0.0,,310543.3762,292411.4263,258495.5536,7089705.2786,6675752.8624
2010-03-24,000001.SZ,22.8,0.7215,0.8162,1.12,14.0743,14.0743,3.459,4.6845,4.6845,0.0,,310543.3762,292411.4263,258495.5536,7080388.9774,6666980.5196
2010-03-25,000001.SZ,22.3,0.5679,0.6425,0.86,13.7656,13.7656,3.3831,4.5818,4.5818,0.0,,310543.3762,292411.4263,258495.5536,6925117.2893,6520774.8065
2010-03-26,000001.SZ,22.81,0.7642,0.8645,1.23,14.0805,14.0805,3.4605,4.6866,4.6866,0.0,,310543.3762,292411.4263,258495.5536,7083494.4111,6669904.6339
2010-03-29,000001.SZ,23.56,1.519,1.7183,2.33,14.5434,14.5434,3.5743,4.8407,4.8407,0.0,,310543.3762,292411.4263,258495.5536,7316401.9433,6889213.2036
2010-03-30,000001.SZ,23.65,0.8654,0.9789,1.05,14.599,14.599,3.5879,4.8592,4.8592,0.0,,310543.3762,292411.4263,258495.5536,7344350.8471,6915530.232
2010-03-31,000001.SZ,23.2,1.0449,1.182,1.18,14.3212,14.3212,3.5197,4.7667,4.7667,0.0,,310543.3762,292411.4263,258495.5536,7204606.3278,6783945.0902
2010-04-01,000001.SZ,23.4,1.0436,1.1805,1.1,14.4447,14.4447,3.55,4.8078,4.8078,0.0,,310543.3762,292411.4263,258495.5536,7266715.0031,6842427.3754
2010-04-02,000001.SZ,23.43,0.6699,0.7578,0.64,14.4632,14.4632,3.5546,4.814,4.814,0.0,,310543.3762,292411.4263,258495.5536,7276031.3044,6851199.7182
2010-04-06,000001.SZ,23.37,0.8088,0.9149,0.79,14.4261,14.4261,3.5455,4.8016,4.8016,0.0,,310543.3762,292411.4263,258495.5536,7257398.7018,6833655.0326
2010-04-07,000001.SZ,22.85,1.089,1.2318,1.23,14.1051,14.1051,3.4666,4.6948,4.6948,0.0,,310543.3762,292411.4263,258495.5536,7095916.1462,6681601.091
2010-04-08,000001.SZ,22.57,1.5334,1.7346,1.65,13.9323,13.9323,3.4241,4.6373,4.6373,0.0,,310543.3762,292411.4263,258495.5536,7008964.0008,6599725.8916
2010-04-09,000001.SZ,22.66,0.7538,0.8527,0.73,13.9879,13.9879,3.4377,4.6558,4.6558,0.0,,310543.3762,292411.4263,258495.5536,7036912.9047,6626042.92
2010-04-12,000001.SZ,22.09,1.692,1.914,1.74,13.636,13.636,3.3513,4.5386,4.5386,0.0,,310543.3762,292411.4263,258495.5536,6859903.1803,6459368.407
2010-04-13,000001.SZ,22.4,1.5361,1.7377,1.31,13.8274,13.8274,3.3983,4.6023,4.6023,0.0,,310543.3762,292411.4263,258495.5536,6956171.6269,6550015.9491
2010-04-14,000001.SZ,22.23,1.1349,1.2838,0.86,13.7224,13.7224,3.3725,4.5674,4.5674,0.0,,310543.3762,292411.4263,258495.5536,6903379.2529,6500306.0066
2010-04-15,000001.SZ,22.4,1.2209,1.3811,0.92,13.8274,13.8274,3.3983,4.6023,4.6023,0.0,,310543.3762,292411.4263,258495.5536,6956171.6269,6550015.9491
2010-04-16,000001.SZ,22.01,0.9797,1.1082,0.77,13.5866,13.5866,3.3391,4.5222,4.5222,0.0,,310543.3762,292411.4263,258495.5536,6835059.7102,6435975.4929
2010-04-19,000001.SZ,20.08,2.8278,3.1988,2.15,12.3952,12.3952,3.0463,4.1257,4.1257,0.0,,310543.3762,292411.4263,258495.5536,6235710.9941,5871621.4401
2010-04-20,000001.SZ,19.77,1.4881,1.6833,0.97,12.2039,12.2039,2.9993,4.062,4.062,0.0,,310543.3762,292411.4263,258495.5536,6139442.5475,5780973.898
2010-04-21,000001.SZ,20.13,1.2776,1.4452,0.83,12.4261,12.4261,3.0539,4.1359,4.1359,0.0,,310543.3762,292411.4263,258495.5536,6251238.1629,5886242.0114
2010-04-22,000001.SZ,19.59,1.5465,1.7494,0.99,12.0928,12.0928,2.972,4.025,4.025,0.0,,310543.3762,292411.4263,258495.5536,6083544.7398,5728339.8412
2010-04-23,000001.SZ,20.16,1.9016,2.1511,1.17,12.4446,12.4446,3.0585,4.1421,4.1421,0.0,,310543.3762,292411.4263,258495.5536,6260554.4642,5895014.3542
2010-04-26,000001.SZ,19.94,1.1023,1.2469,0.61,12.3088,12.3088,3.0251,4.0969,4.0969,0.0,,310543.3762,292411.4263,258495.5536,6192234.9214,5830683.8404
2010-04-27,000001.SZ,19.85,1.1932,1.3497,0.82,12.2533,12.2533,3.0114,4.0784,4.0784,0.0,,310543.3762,292411.4263,258495.5536,6164286.0176,5804366.8121
2010-04-28,000001.SZ,20.14,1.1454,1.2957,0.82,12.4323,12.4323,3.0554,4.138,4.138,0.0,,310543.3762,292411.4263,258495.5536,6254343.5967,5889166.1257
2010-04-29,000001.SZ,20.17,1.2593,1.4246,0.91,12.4508,11.4159,2.833,4.1442,4.0573,0.0,,310543.3762,292411.4263,258495.5536,6263659.898,5897938.4685
2010-04-30,000001.SZ,20.56,1.1092,1.2547,0.84,12.6915,11.6367,2.8878,4.2243,4.1357,0.0,,310543.3762,292411.4263,258495.5536,6384771.8147,6011978.9247
2010-05-04,000001.SZ,20.0,0.9806,1.1093,0.84,12.3459,11.3197,2.8091,4.1092,4.0231,0.0,,310543.3762,292411.4263,258495.5536,6210867.524,5848228.526
2010-05-05,000001.SZ,19.9,2.2243,2.5162,1.96,12.2841,11.2631,2.7951,4.0887,4.003,0.0,,310543.3762,292411.4263,258495.5536,6179813.1864,5818987.3834
2010-05-06,000001.SZ,18.4,2.3453,2.653,1.75,11.3582,10.4141,2.5844,3.7805,3.7012,0.0,,310543.3762,292411.4263,258495.5536,5713998.1221,5380370.2439
2010-05-07,000001.SZ,18.26,1.411,1.5961,0.89,11.2718,10.3349,2.5647,3.7517,3.6731,0.0,,310543.3762,292411.4263,258495.5536,5670522.0494,5339432.6442
2010-05-10,000001.SZ,18.43,1.3215,1.4974,0.82,11.3767,10.4311,2.5886,3.7867,3.7073,0.0,,310543.3762,292411.4263,258059.0816,5723314.4234,5389142.5867
2010-05-11,000001.SZ,17.47,1.921,2.1767,1.16,10.7841,9.8878,2.4537,3.5894,3.5142,0.0,,310543.3762,292411.4263,258059.0816,5425192.7822,5108427.6175
2010-05-12,000001.SZ,18.11,1.7819,2.0191,0.97,11.1792,10.25,2.5436,3.7209,3.6429,0.0,,310543.3762,292411.4263,258059.0816,5623940.543,5295570.9303
2010-05-13,000001.SZ,18.68,1.9409,2.1992,1.11,11.531,10.5726,2.6237,3.838,3.7576,0.0,,310543.3762,292411.4263,258059.0816,5800950.2674,5462245.4433
2010-05-14,000001.SZ,18.35,0.9084,1.0293,0.54,11.3273,10.3858,2.5773,3.7702,3.6912,0.0,,310543.3762,292411.4263,258059.0816,5698470.9533,5365749.6726
2010-05-17,000001.SZ,17.43,1.1169,1.2656,0.71,10.7594,9.8651,2.4481,3.5812,3.5061,0.0,,310543.3762,292411.4263,258059.0816,5412771.0472,5096731.1604
2010-05-18,000001.SZ,17.97,1.2376,1.4024,0.81,11.0928,10.1708,2.524,3.6921,3.6147,0.0,,310543.3762,292411.4263,258059.0816,5580464.4703,5254633.3306
2010-05-19,000001.SZ,17.76,0.8767,0.9934,0.63,10.9631,10.0519,2.4945,3.649,3.5725,0.0,,310543.3762,292411.4263,258059.0816,5515250.3613,5193226.9311
2010-05-20,000001.SZ,17.55,0.7465,0.8459,0.61,10.8335,9.9331,2.465,3.6058,3.5303,0.0,,310543.3762,292411.4263,258059.0816,5450036.2523,5131820.5316
2010-05-21,000001.SZ,17.82,0.7551,0.8556,0.77,11.0002,10.0859,2.5029,3.6613,3.5846,0.0,,310543.3762,292411.4263,258059.0816,5533882.9639,5210771.6167
2010-05-24,000001.SZ,18.39,1.0872,1.2319,1.15,11.352,10.4085,2.583,3.7784,3.6992,0.0,,310543.3762,292411.4263,258059.0816,5710892.6883,5377446.1297
2010-05-25,000001.SZ,17.79,0.8411,0.9531,0.89,10.9816,10.0689,2.4987,3.6552,3.5785,0.0,,310543.3762,292411.4263,258059.0816,5524566.6626,5201999.2739
2010-05-26,000001.SZ,17.9,0.5869,0.665,0.68,11.0495,10.1311,2.5141,3.6778,3.6007,0.0,,310543.3762,292411.4263,258059.0816,5558726.434,5234164.5308
2010-05-27,000001.SZ,18.07,0.9513,1.0779,1.18,11.1545,10.2274,2.538,3.7127,3.6349,0.0,,310543.3762,292411.4263,258059.0816,5611518.8079,5283874.4732
2010-05-28,000001.SZ,18.08,0.8686,0.9842,1.03,11.1607,10.233,2.5394,3.7147,3.6369,0.0,,310543.3762,292411.4263,258059.0816,5614624.2417,5286798.5875
2010-05-31,000001.SZ,17.51,0.9249,1.048,1.07,10.8088,9.9104,2.4594,3.5976,3.5222,0.0,,310543.3762,292411.4263,258059.0816,5437614.5173,5120124.0745
2010-06-01,000001.SZ,17.3,0.7458,0.8451,0.89,10.6792,9.7916,2.4299,3.5545,3.48,0.0,,310543.3762,292411.4263,258059.0816,5372400.4083,5058717.675
2010-06-02,000001.SZ,17.23,0.8593,0.9736,1.05,10.636,9.7519,2.42,3.5401,3.4659,0.0,,310543.3762,292411.4263,258059.0816,5350662.3719,5038248.8751
2010-06-03,000001.SZ,17.22,0.9834,1.1143,1.13,10.6298,9.7463,2.4186,3.538,3.4639,0.0,,310543.3762,292411.4263,258059.0816,5347556.9382,5035324.7609
2010-06-04,000001.SZ,17.3,0.4608,0.5221,0.53,10.6792,9.7916,2.4299,3.5545,3.48,0.0,,310543.3762,292411.4263,258059.0816,5372400.4083,5058717.675
2010-06-07,000001.SZ,16.91,0.8259,0.9358,1.04,10.4384,9.5708,2.3751,3.4744,3.4015,0.0,,310543.3762,292411.4263,258059.0816,5251288.4915,4944677.2187
2010-06-08,000001.SZ,16.7,0.5825,0.66,0.75,10.3088,9.452,2.3456,3.4312,3.3593,0.0,,310543.3762,292411.4263,258059.0816,5186074.3825,4883270.8192
2010-06-09,000001.SZ,17.67,1.6954,1.921,2.28,10.9076,10.001,2.4818,3.6305,3.5544,0.0,,310543.3762,292411.4263,258059.0816,5487301.4575,5166909.9027
2010-06-10,000001.SZ,17.11,0.9734,1.103,1.07,10.5619,9.684,2.4032,3.5154,3.4417,0.0,,310543.3762,292411.4263,258059.0816,5313397.1668,5003159.504
2010-06-11,000001.SZ,17.15,0.7181,0.8137,0.79,10.5866,9.7067,2.4088,3.5237,3.4498,0.0,,310543.3762,292411.4263,258059.0816,5325818.9018,5014855.961
2010-06-18,000001.SZ,17.32,1.5338,1.7379,1.6,10.6915,9.8029,2.4327,3.5586,3.484,0.0,,310543.3762,292411.4263,258059.0816,5378611.2758,5064565.9035
2010-06-21,000001.SZ,18.3,2.017,2.2856,1.83,11.2965,10.3575,2.5703,3.7599,3.6811,0.0,,310543.3762,292411.4263,258059.0816,5682943.7845,5351129.1013
2010-06-22,000001.SZ,18.53,1.4265,1.6164,1.03,11.4384,10.4877,2.6026,3.8072,3.7274,0.0,,310543.3762,292411.4263,258059.0816,5754368.761,5418383.7293
2010-06-23,000001.SZ,18.35,1.1104,1.2582,0.83,11.3273,10.3858,2.5773,3.7702,3.6912,0.0,,310543.3762,292411.4263,258059.0816,5698470.9533,5365749.6726
2010-06-24,000001.SZ,18.53,0.7986,0.9049,0.59,11.4384,10.4877,2.6026,3.8072,3.7274,0.0,,310543.3762,292411.4263,258059.0816,5754368.761,5418383.7293
2010-06-25,000001.SZ,18.11,0.778,0.8816,0.56,11.1792,10.25,2.5436,3.7209,3.6429,0.0,,310543.3762,292411.4263,258059.0816,5623940.543,5295570.9303
2010-06-28,000001.SZ,18.49,0.7862,0.9449,0.68,11.4137,10.4651,2.597,3.799,3.7193,0.0,,310543.3762,310536.9975,258389.9113,5741947.0259,5741829.0838
2010-06-29,000001.SZ,17.51,0.9876,1.1869,1.06,10.8088,9.9104,2.4594,3.5976,3.5222,0.0,,310543.3762,310536.9975,258389.9113,5437614.5173,5437502.8262
2010-09-02,000001.SZ,18.19,5.2636,6.3259,6.11,12.601,11.0201,2.0838,4.1942,3.9326,0.0,,348501.3762,310536.7602,258389.674,6339240.0331,5648663.668
2010-09-03,000001.SZ,17.76,2.0098,2.4155,1.18,12.3032,10.7595,2.0346,4.095,3.8396,0.0,,348501.3762,310536.7602,258389.674,6189384.4413,5515132.8612
2010-09-06,000001.SZ,18.2,1.9613,2.3572,1.0,12.608,11.0261,2.085,4.1965,3.9348,0.0,,348501.3762,310536.7602,258389.674,6342725.0468,5651769.0356
2010-09-07,000001.SZ,18.04,1.2651,1.5204,0.57,12.4971,10.9292,2.0666,4.1596,3.9002,0.0,,348501.3762,310536.7602,258389.674,6286964.8266,5602083.154
2010-09-08,000001.SZ,17.65,1.578,1.8965,0.69,12.227,10.6929,2.022,4.0697,3.8159,0.0,,348501.3762,310536.7602,258389.674,6151049.2899,5480973.8175
2010-09-09,000001.SZ,17.22,1.5132,1.8186,0.63,11.9291,10.4324,1.9727,3.9705,3.7229,0.0,,348501.3762,310536.7602,258389.674,6001193.6982,5347443.0106
2010-09-10,000001.SZ,17.2,0.811,0.9747,0.49,11.9152,10.4203,1.9704,3.9659,3.7186,0.0,,348501.3762,310536.7602,258389.674,5994223.6706,5341232.2754
2010-09-13,000001.SZ,17.09,1.6173,1.9437,1.13,11.839,10.3536,1.9578,3.9405,3.6948,0.0,,348501.3762,310536.7602,258389.674,5955888.5193,5307073.2318
2010-09-14,000001.SZ,17.18,0.9644,1.1591,0.71,11.9014,10.4082,1.9681,3.9613,3.7142,0.0,,348501.3762,310536.7602,258389.674,5987253.6431,5335021.5402
2010-09-15,000001.SZ,16.92,0.8348,1.0033,0.64,11.7213,10.2506,1.9383,3.9013,3.658,0.0,,348501.3762,310536.7602,258389.674,5896643.2853,5254281.9826
2010-09-16,000001.SZ,16.63,0.9212,1.1072,0.8,11.5204,10.075,1.9051,3.8345,3.5953,0.0,,348501.3762,310536.7602,258389.674,5795577.8862,5164226.3221
2010-09-17,000001.SZ,16.65,0.711,0.8545,0.69,11.5342,10.0871,1.5545,3.8391,3.5997,0.0,,348501.3762,310536.7602,258389.674,5802547.9137,5170437.0573
2010-09-20,000001.SZ,16.7,0.6366,0.7651,0.63,11.5688,10.1174,1.5591,3.8506,3.6105,0.0,,348501.3762,310536.7602,258389.674,5819972.9825,5185963.8953
2010-09-21,000001.SZ,16.61,0.4315,0.5186,0.53,11.5065,10.0628,1.5507,3.8299,3.591,0.0,,348501.3762,310536.7602,258389.674,5788607.8587,5158015.5869
2010-09-27,000001.SZ,16.69,0.6065,0.7289,0.86,11.5619,10.1113,1.5582,3.8483,3.6083,0.0,,348501.3762,310536.7602,258389.674,5816487.9688,5182858.5277
2010-09-28,000001.SZ,16.26,0.7939,0.9541,1.2,11.264,9.8508,1.518,3.7492,3.5153,0.0,,348501.3762,310536.7602,258389.674,5666632.377,5049327.7209
2010-09-29,000001.SZ,16.22,0.6874,0.8262,1.08,11.2363,9.8266,1.5143,3.7399,3.5067,0.0,,348501.3762,310536.7602,258389.674,5652692.322,5036906.2504
2010-10-08,000001.SZ,17.22,1.7283,2.0772,2.74,11.9291,10.4324,1.6077,3.9705,3.7229,0.0,,348501.3762,310536.7602,258389.674,6001193.6982,5347443.0106
2010-10-11,000001.SZ,18.04,2.8146,3.3826,3.31,12.4971,10.9292,1.6842,4.1596,3.9002,0.0,,348501.3762,310536.7602,258389.674,6286964.8266,5602083.154
2010-10-12,000001.SZ,17.97,1.538,1.8483,1.16,12.4486,10.8868,1.6777,4.1434,3.885,0.0,,348501.3762,310536.7602,258389.674,6262569.7303,5580345.5808
2010-10-13,000001.SZ,18.54,2.6598,3.1966,1.76,12.8435,11.2321,1.7309,4.2749,4.0083,0.0,,348501.3762,310536.7602,258389.674,6461215.5147,5757351.5341
2010-10-14,000001.SZ,18.34,3.2323,3.8846,1.71,12.7049,11.1109,1.7122,4.2287,3.965,0.0,,348501.3762,310536.7602,258389.674,6391515.2395,5695244.1821
2010-10-15,000001.SZ,19.15,3.7643,4.5239,1.57,13.2661,11.6016,1.7879,4.4155,4.1402,0.0,,348501.3762,310536.7602,258389.674,6673801.3542,5946778.9578
2010-10-18,000001.SZ,19.17,3.4588,4.1568,1.23,13.2799,11.6138,1.7897,4.4201,4.1445,0.0,,348501.3762,310536.7602,258389.674,6680771.3818,5952989.693
2010-10-19,000001.SZ,19.55,1.87,2.2475,0.64,13.5432,11.844,1.8252,4.5077,4.2266,0.0,,348501.3762,310536.7602,258389.674,6813201.9047,6070993.6619
2010-10-20,000001.SZ,19.47,2.3821,2.8628,0.79,13.4878,11.7955,1.8177,4.4893,4.2093,0.0,,348501.3762,310536.7602,258389.674,6785321.7946,6046150.7211
2010-10-21,000001.SZ,18.85,1.7872,2.1479,0.61,13.0582,11.4199,1.7599,4.3463,4.0753,0.0,,348501.3762,310536.7602,258389.674,6569250.9414,5853617.9298
2010-10-22,000001.SZ,18.52,1.7332,2.083,0.65,12.8296,11.22,1.729,4.2703,4.0039,0.0,,348501.3762,310536.7602,258389.674,6454245.4872,5751140.7989
2010-10-25,000001.SZ,18.91,1.5081,1.8124,0.67,13.0998,11.4562,1.7655,4.3602,4.0883,0.0,,348501.3762,310536.7602,258389.674,6590161.0239,5872250.1354
2010-10-26,000001.SZ,18.66,1.3599,1.6344,0.73,12.9266,11.3048,1.7421,4.3025,4.0342,0.0,,348501.3762,310536.7602,258389.674,6503035.6799,5794615.9453
2010-10-27,000001.SZ,18.56,1.2721,1.5288,0.73,12.8574,11.2442,1.7328,4.2795,4.0126,0.0,,348501.3762,310536.7602,258389.674,6468185.5423,5763562.2693
2010-10-28,000001.SZ,18.77,1.2386,1.4886,0.81,13.0028,10.6759,2.035,4.3279,3.812,0.0,,348501.3762,310536.7602,258389.674,6541370.8313,5828774.989
2010-10-29,000001.SZ,18.41,1.1547,1.3877,0.81,12.7534,10.4711,1.996,4.2449,3.7388,0.0,,348501.3762,310536.7602,258389.674,6415910.3358,5716981.7553
2010-11-01,000001.SZ,18.57,1.904,2.2883,1.46,12.8643,10.5621,2.0133,4.2818,3.7713,0.0,,348501.3762,310536.7602,258389.674,6471670.556,5766667.6369
2010-11-02,000001.SZ,18.66,2.0604,2.4762,1.49,12.9266,10.6133,2.0231,4.3025,3.7896,0.0,,348501.3762,310536.7602,258389.674,6503035.6799,5794615.9453
2010-11-03,000001.SZ,19.05,2.933,3.5249,1.92,13.1968,10.8351,2.0654,4.3925,3.8688,0.0,,348501.3762,310536.7602,258389.674,6638951.2166,5915725.2818
2010-11-04,000001.SZ,18.92,1.9755,2.3742,1.06,13.1067,10.7612,2.0513,4.3625,3.8424,0.0,,348501.3762,310536.7602,258389.674,6593646.0377,5875355.503
2010-11-05,000001.SZ,18.93,1.6229,1.9504,0.81,13.1137,10.7669,2.0524,4.3648,3.8445,0.0,,348501.3762,310536.7602,258389.674,6597131.0515,5878460.8706
2010-11-08,000001.SZ,19.14,2.0133,2.4196,0.96,13.2591,10.8863,2.0751,4.4132,3.8871,0.0,,348501.3762,310536.7602,258389.674,6670316.3405,5943673.5902
2010-11-09,000001.SZ,18.65,1.8256,2.1941,0.86,12.9197,10.6076,2.022,4.3002,3.7876,0.0,,348501.3762,310536.7602,258389.674,6499550.6661,5791510.5777
2010-11-10,000001.SZ,18.13,1.8394,2.2106,0.89,12.5595,10.3119,1.9656,4.1803,3.682,0.0,,348501.3762,310536.7602,258389.674,6318329.9505,5630031.4624
2010-11-11,000001.SZ,18.44,2.1887,2.6305,1.18,12.7742,10.4882,1.9992,4.2518,3.7449,0.0,,348501.3762,310536.7602,258389.674,6426365.3771,5726297.8581
2010-11-12,000001.SZ,17.19,1.9845,2.385,1.05,11.9083,9.7772,1.8637,3.9636,3.4911,0.0,,348501.3762,310536.7602,258389.674,5990738.6569,5338126.9078
2010-11-15,000001.SZ,17.31,1.4166,1.7025,0.72,11.9914,9.8455,1.8767,3.9913,3.5155,0.0,,348501.3762,310536.7602,258389.674,6032558.822,5375391.3191
2010-11-16,000001.SZ,16.7,1.4255,1.7132,0.77,11.5688,9.4985,1.8106,3.8506,3.3916,0.0,,348501.3762,310536.7602,258389.674,5819972.9825,5185963.8953
2010-11-17,000001.SZ,16.8,1.0925,1.313,0.62,11.6381,9.5554,1.8214,3.8737,3.4119,0.0,,348501.3762,310536.7602,258389.674,5854823.1202,5217017.5714
2010-11-18,000001.SZ,17.18,1.4083,1.6926,0.87,11.9014,9.7715,1.8626,3.9613,3.489,0.0,,348501.3762,310536.7602,258389.674,5987253.6431,5335021.5402
2010-11-19,000001.SZ,17.01,1.3944,1.6758,0.95,11.7836,9.6748,1.8442,3.9221,3.4545,0.0,,348501.3762,310536.7602,258389.674,5928008.4092,5282230.291
2010-11-22,000001.SZ,16.68,1.1383,1.3681,0.84,11.555,9.4871,1.8084,3.846,3.3875,0.0,,348501.3762,310536.7602,258389.674,5813002.955,5179753.1601
2010-11-23,000001.SZ,16.55,1.0607,1.2748,0.82,11.4649,9.4132,1.7943,3.816,3.3611,0.0,,348501.3762,310536.7602,258389.674,5767697.7761,5139383.3813
2010-11-24,000001.SZ,16.76,1.0252,1.2321,0.84,11.6104,9.5326,1.8171,3.8644,3.4038,0.0,,348501.3762,310536.7602,258389.674,5840883.0651,5204596.101
2010-11-25,000001.SZ,16.95,1.2332,1.482,1.02,11.742,9.6407,1.8377,3.9082,3.4423,0.0,,348501.3762,310536.7602,258389.674,5907098.3266,5263598.0854
2010-11-26,000001.SZ,16.69,0.7633,0.9173,0.65,11.5619,9.4928,1.8095,3.8483,3.3895,0.0,,348501.3762,310536.7602,258389.674,5816487.9688,5182858.5277
2010-11-29,000001.SZ,16.72,0.6461,0.7765,0.62,11.5827,9.5099,1.8128,3.8552,3.3956,0.0,,348501.3762,310536.7602,258389.674,5826943.0101,5192174.6305
2010-11-30,000001.SZ,16.39,0.9101,1.0938,0.96,11.3541,9.3222,1.777,3.7791,3.3286,0.0,,348501.3762,310536.7602,258389.674,5711937.5559,5089697.4997
2010-12-01,000001.SZ,16.49,0.4968,0.5971,0.54,11.4234,9.3791,1.7878,3.8022,3.3489,0.0,,348501.3762,310536.7602,258389.674,5746787.6935,5120751.1757
2010-12-02,000001.SZ,16.51,0.6527,0.7845,0.81,11.4372,9.3904,1.79,3.8068,3.353,0.0,,348501.3762,310536.7602,258389.674,5753757.7211,5126961.9109
2010-12-03,000001.SZ,16.57,0.5056,0.6076,0.73,11.4788,9.4246,1.7965,3.8206,3.3652,0.0,,348501.3762,310536.7602,258389.674,5774667.8036,5145594.1165
2010-12-06,000001.SZ,16.74,0.7018,0.8434,1.09,11.5966,9.5213,1.8149,3.8598,3.3997,0.0,,348501.3762,310536.7602,258389.674,5833913.0376,5198385.3657
2010-12-07,000001.SZ,16.73,0.6426,0.7723,0.98,11.5896,9.5156,1.8138,3.8575,3.3977,0.0,,348501.3762,310536.7602,258389.674,5830428.0238,5195279.9981
2010-12-08,000001.SZ,16.49,0.5567,0.6691,0.93,11.4234,9.3791,1.7878,3.8022,3.3489,0.0,,348501.3762,310536.7602,258389.674,5746787.6935,5120751.1757
2010-12-09,000001.SZ,16.21,0.7738,0.93,1.26,11.2294,9.2198,1.7575,3.7376,3.2921,0.0,,348501.3762,310536.7602,258389.674,5649207.3082,5033800.8828
2010-12-10,000001.SZ,16.34,0.6387,0.7676,1.0,11.3195,9.2937,1.7716,3.7676,3.3185,0.0,,348501.3762,310536.7602,258389.674,5694512.4871,5074170.6617
2010-12-13,000001.SZ,16.62,0.9043,1.0867,1.36,11.5134,9.453,1.8019,3.8322,3.3753,0.0,,348501.3762,310536.7602,258389.674,5792092.8724,5161120.9545
